test_id	gene_id	block_id	equivalent_blocks	contrast	method	fitted_model	cell_types	n_cell_types	n_mice	n_samples	n_paths	median_effective_count	statistic	degrees_of_freedom	asymptotic_p_value	p_value	converged	null_concentration	celltype_logit_effects	max_celltype_logit_effect	permutation_count	permutation_p_value	valid_for_inference	fdr	calibration_bin	pooled_permutation_p_value	inference_eligible
ENSMUSG00000037605.17:B2|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000037605.17	ENSMUSG00000037605.17:B2	ENSMUSG00000037605.17:B2	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	5	10	2	46.662432545463375	0.0888662207566994	1	0.7656234995077744	0.8305413424919978	True	inf	[[-0.07094909644862617]]	0.0709490964486261	50	0.6470588235294118	True	0.9527004223351954	3	0.8305413424919978	True
ENSMUSG00000013236.18:B2|EX_cerebellum_granule_vs_EX_hippocampus_pyramidal	ENSMUSG00000013236.18	ENSMUSG00000013236.18:B2	ENSMUSG00000013236.18:B2	EX_cerebellum_granule_vs_EX_hippocampus_pyramidal	paired_dirichlet_multinomial	multinomial	EX_cerebellum_granule,EX_hippocampus_pyramidal	2	3	6	2	42.60410663000098	0.0885185745727028	1	0.766068996982515	0.8306581621924721	True	inf	[[-0.09890982982627594]]	0.0989098298262759	50	0.8823529411764706	True	0.9527004223351954	3	0.8306581621924721	True
ENSMUSG00000061601.16:B1|ASC_vs_EX_hippocampus_granule	ENSMUSG00000061601.16	ENSMUSG00000061601.16:B1	ENSMUSG00000061601.16:B1	ASC_vs_EX_hippocampus_granule	paired_dirichlet_multinomial	dirichlet_multinomial	ASC,EX_hippocampus_granule	2	6	12	2	34.20458690002579	0.0685547714298309	1	0.7934527703137165	0.8309398074028054	True	28.313667907564287	[[-0.08105564422099856]]	0.0810556442209985	50	0.9803921568627452	True	0.9527287587661107	2	0.8309398074028054	True
ENSMUSG00000027210.21:B2|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000027210.21	ENSMUSG00000027210.21:B2	ENSMUSG00000027210.21:B2	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	8	16	2	35.09181186740811	0.0686563534280821	1	0.7933032673935545	0.831226552605797	True	inf	[[-0.04904917356428796]]	0.0490491735642879	50	0.6666666666666666	True	0.9527629233577419	2	0.831226552605797	True
ENSMUSG00000026797.17:B1|ASC_vs_EX_cerebellum_granule	ENSMUSG00000026797.17	ENSMUSG00000026797.17:B1	ENSMUSG00000026797.17:B1,ENSMUSG00000026797.17:B2,ENSMUSG00000026797.17:B3	ASC_vs_EX_cerebellum_granule	paired_dirichlet_multinomial	multinomial	ASC,EX_cerebellum_granule	2	4	8	2	38.91984478731248	0.0678568796745935	1	0.794483104665069	0.8319195201796936	True	inf	[[0.07226365000957137]]	0.0722636500095713	50	0.9019607843137256	True	0.9532625404284005	2	0.8319195201796936	True
ENSMUSG00000027347.19:B3|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000027347.19	ENSMUSG00000027347.19:B3	ENSMUSG00000027347.19:B3	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	8	16	2	26.259998061646083	0.0621655092664923	1	0.8031054336344253	0.832752880921895	True	inf	[[0.05163825459135545]]	0.0516382545913554	50	0.8823529411764706	True	0.9534355123057747	1	0.832752880921895	True
ENSMUSG00000001175.17:B1|EX_cerebellum_granule_vs_EX_hippocampus_granule	ENSMUSG00000001175.17	ENSMUSG00000001175.17:B1	ENSMUSG00000001175.17:B1,ENSMUSG00000001175.17:B2	EX_cerebellum_granule_vs_EX_hippocampus_granule	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,EX_hippocampus_granule	2	5	10	2	57.961854912344826	0.0853994443000374	1	0.7701093740568359	0.8331347398425271	True	8.51394518705382	[[-0.1357947795472483]]	0.1357947795472483	50	0.9019607843137256	True	0.9534355123057747	3	0.8331347398425271	True
ENSMUSG00000028161.18:B1|EX_cortical_vs_INH_midbrain	ENSMUSG00000028161.18	ENSMUSG00000028161.18:B1	ENSMUSG00000028161.18:B1,ENSMUSG00000028161.18:B2,ENSMUSG00000028161.18:B3	EX_cortical_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_midbrain	2	19	38	2	39.54854056298378	0.0676051714503955	1	0.7948561024361365	0.833233769026739	True	inf	[[-0.031279333889013015]]	0.031279333889013	50	0.8627450980392157	True	0.9534355123057747	2	0.833233769026739	True
ENSMUSG00000055567.19:B1|EX_thalamus_vs_INH_medium_spiny	ENSMUSG00000055567.19	ENSMUSG00000055567.19:B1	ENSMUSG00000055567.19:B1,ENSMUSG00000055567.19:B2,ENSMUSG00000055567.19:B3	EX_thalamus_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_thalamus,INH_medium_spiny	2	3	6	2	48.6397424520639	0.0853704650353961	1	0.7701472850921683	0.833648746524614	True	inf	[[0.0973634215197814]]	0.0973634215197814	50	0.5882352941176471	True	0.9534355123057747	3	0.833648746524614	True
ENSMUSG00000035437.16:B1|EX_thalamus_vs_ODC	ENSMUSG00000035437.16	ENSMUSG00000035437.16:B1	ENSMUSG00000035437.16:B1,ENSMUSG00000035437.16:B2	EX_thalamus_vs_ODC	paired_dirichlet_multinomial	multinomial	EX_thalamus,ODC	2	3	6	3	26.296897258117703	0.0380772112216618	2	0.981141483945354	0.833717889555453	True	inf	[[0.09323636130390246, -0.04467063856637275]]	0.1033851295840913	50	0.9019607843137256	True	0.9534355123057747	1	0.833717889555453	True
ENSMUSG00000026812.17:B3|EX_cortical_vs_INH_midbrain	ENSMUSG00000026812.17	ENSMUSG00000026812.17:B3	ENSMUSG00000026812.17:B3	EX_cortical_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_midbrain	2	3	6	2	30.735724389521987	0.0676565173102403	1	0.7947799546557143	0.8337594685655572	True	inf	[[0.15301967245300208]]	0.153019672453002	50	0.3333333333333333	True	0.9534355123057747	2	0.8337594685655572	True
ENSMUSG00000025422.11:B1|EX_cerebellum_granule_vs_EX_cortical	ENSMUSG00000025422.11	ENSMUSG00000025422.11:B1	ENSMUSG00000025422.11:B1	EX_cerebellum_granule_vs_EX_cortical	paired_dirichlet_multinomial	multinomial	EX_cerebellum_granule,EX_cortical	2	7	14	2	57.19897013442946	0.0846156375610007	1	0.7711372303550457	0.8340459335062265	True	inf	[[0.06728603190049359]]	0.0672860319004935	50	0.8431372549019608	True	0.9534355123057747	3	0.8340459335062265	True
ENSMUSG00000038384.17:B1|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000038384.17	ENSMUSG00000038384.17:B1	ENSMUSG00000038384.17:B1	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	4	8	2	17.226710774267904	0.0479032281364197	1	0.8267528268746716	0.8341275086083962	True	inf	[[-0.0828626048393863]]	0.0828626048393863	50	0.8823529411764706	True	0.9534355123057747	0	0.8341275086083962	True
ENSMUSG00000037217.16:B1|INH_medium_spiny_vs_INH_migrating_interneuron	ENSMUSG00000037217.16	ENSMUSG00000037217.16:B1	ENSMUSG00000037217.16:B1,ENSMUSG00000037217.16:B2,ENSMUSG00000037217.16:B3	INH_medium_spiny_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	INH_medium_spiny,INH_migrating_interneuron	2	4	8	2	39.447881298195774	0.0663899434184145	1	0.7966674204094493	0.8348586585103587	True	12.378983966798971	[[-0.12074795464776081]]	0.1207479546477608	50	0.7058823529411765	True	0.9537935392560368	2	0.8348586585103587	True
ENSMUSG00000004113.19:B4|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000004113.19	ENSMUSG00000004113.19:B4	ENSMUSG00000004113.19:B4,ENSMUSG00000004113.19:B7	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	12	24	2	27.05590531384076	0.0598865708259381	1	0.8066753098001836	0.834955185659411	True	inf	[[0.04020506293459749]]	0.0402050629345974	50	0.7843137254901961	True	0.9537935392560368	1	0.834955185659411	True
ENSMUSG00000036564.18:B3|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000036564.18	ENSMUSG00000036564.18:B3	ENSMUSG00000036564.18:B3	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	7	14	2	42.12145318886344	0.0828122655688048	1	0.7735218816192788	0.8355178617322025	True	inf	[[-0.06319941837226545]]	0.0631994183722654	50	0.9411764705882352	True	0.9541326563823702	3	0.8355178617322025	True
ENSMUSG00000030257.17:B1|ASC_vs_EX_cortical	ENSMUSG00000030257.17	ENSMUSG00000030257.17:B1	ENSMUSG00000030257.17:B1,ENSMUSG00000030257.17:B2,ENSMUSG00000030257.17:B3	ASC_vs_EX_cortical	paired_dirichlet_multinomial	dirichlet_multinomial	ASC,EX_cortical	2	13	26	2	32.682005742095896	0.0656190318441076	1	0.7978256566324726	0.8357666849864991	True	84.78524088659553	[[0.045237593808084196]]	0.0452375938080841	50	0.8627450980392157	True	0.9541326563823702	2	0.8357666849864991	True
ENSMUSG00000031626.19:B2|EX_cerebellum_granule_vs_INH_migrating_interneuron	ENSMUSG00000031626.19	ENSMUSG00000031626.19:B2	ENSMUSG00000031626.19:B2	EX_cerebellum_granule_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cerebellum_granule,INH_migrating_interneuron	2	4	8	2	16.04526302324794	0.0466769809426068	1	0.8289498946791201	0.8361100483461444	True	inf	[[0.09655501328519621]]	0.0965550132851962	50	1.0	True	0.9542308585003089	0	0.8361100483461444	True
ENSMUSG00000031626.19:B3|EX_cerebellum_granule_vs_INH_medium_spiny	ENSMUSG00000031626.19	ENSMUSG00000031626.19:B3	ENSMUSG00000031626.19:B3	EX_cerebellum_granule_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cerebellum_granule,INH_medium_spiny	2	4	8	2	21.38482192242075	0.0574791827622789	1	0.8105254931342757	0.8378233034571063	True	inf	[[-0.0971434211966796]]	0.0971434211966796	50	0.5882352941176471	True	0.9547969939121319	1	0.8378233034571063	True
ENSMUSG00000069729.15:B4|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000069729.15	ENSMUSG00000069729.15:B4	ENSMUSG00000069729.15:B4	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	4	8	2	35.00235908930741	0.063936580906045	1	0.8003788434764434	0.8378933785753543	True	inf	[[0.08189186767316146]]	0.0818918676731614	50	0.8235294117647058	True	0.9547969939121319	2	0.8378933785753543	True
ENSMUSG00000021843.18:B5|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000021843.18	ENSMUSG00000021843.18:B5	ENSMUSG00000021843.18:B5	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	3	6	2	24.354227368702347	0.0571864965071995	1	0.810999365482504	0.8379001280409731	True	inf	[[0.1176269495409171]]	0.1176269495409171	50	1.0	True	0.9547969939121319	1	0.8379001280409731	True
ENSMUSG00000028849.18:B3|EX_cerebellum_granule_vs_INH_medium_spiny	ENSMUSG00000028849.18	ENSMUSG00000028849.18:B3	ENSMUSG00000028849.18:B3	EX_cerebellum_granule_vs_INH_medium_spiny	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,INH_medium_spiny	2	5	10	2	34.27878972840033	0.0633458082589868	1	0.8012838318385758	0.8382757055126765	True	9.923914015179797	[[-0.11939691713174942]]	0.1193969171317494	50	0.8235294117647058	True	0.9547969939121319	2	0.8382757055126765	True
ENSMUSG00000025422.11:B1|ASC_vs_INH_midbrain	ENSMUSG00000025422.11	ENSMUSG00000025422.11:B1	ENSMUSG00000025422.11:B1	ASC_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	ASC,INH_midbrain	2	5	10	2	24.272117640985204	0.0571662099225704	1	0.8110322578467766	0.8384635083226633	True	inf	[[-0.09909748111955734]]	0.0990974811195573	50	0.6274509803921569	True	0.9547969939121319	1	0.8384635083226633	True
ENSMUSG00000033419.17:B6|EX_cortical_vs_INH_midbrain	ENSMUSG00000033419.17	ENSMUSG00000033419.17:B6	ENSMUSG00000033419.17:B6	EX_cortical_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_midbrain	2	3	6	2	28.799157583694264	0.0570577304719961	1	0.8112082495991765	0.8384635083226633	True	inf	[[0.08500746016638881]]	0.0850074601663888	50	1.0	True	0.9547969939121319	1	0.8384635083226633	True
ENSMUSG00000029705.18:B2|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000029705.18	ENSMUSG00000029705.18:B2	ENSMUSG00000029705.18:B2	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	4	8	2	24.49632546999827	0.0565962877584524	1	0.8119588547846589	0.8392317541613317	True	inf	[[-0.07138748881458876]]	0.0713874888145887	50	0.8627450980392157	True	0.9547969939121319	1	0.8392317541613317	True
ENSMUSG00000037270.19:B1|INH_medium_spiny_vs_INH_migrating_interneuron	ENSMUSG00000037270.19	ENSMUSG00000037270.19:B1	ENSMUSG00000037270.19:B1	INH_medium_spiny_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_migrating_interneuron	2	5	10	2	21.76077010123464	0.056630154699178	1	0.8119036554681152	0.8394622279129321	True	inf	[[-0.08639732119253235]]	0.0863973211925323	50	0.6470588235294118	True	0.9547969939121319	1	0.8394622279129321	True
ENSMUSG00000022000.12:B1|INH_medium_spiny_vs_INH_midbrain	ENSMUSG00000022000.12	ENSMUSG00000022000.12:B1	ENSMUSG00000022000.12:B1,ENSMUSG00000022000.12:B2,ENSMUSG00000022000.12:B3	INH_medium_spiny_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_midbrain	2	4	8	2	33.424960952724135	0.0621918361529765	1	0.803064602925693	0.8396138497933044	True	inf	[[0.09972682476666891]]	0.0997268247666689	50	0.8431372549019608	True	0.9547969939121319	2	0.8396138497933044	True
ENSMUSG00000033981.15:B1|EX_hippocampus_pyramidal_vs_INH_migrating_interneuron	ENSMUSG00000033981.15	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1,ENSMUSG00000033981.15:B2	EX_hippocampus_pyramidal_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	dirichlet_multinomial	EX_hippocampus_pyramidal,INH_migrating_interneuron	2	9	18	2	47.56645633432646	0.078388222946387	1	0.7794936403699957	0.8400504661106049	True	131.44064219893693	[[-0.05532671701498255]]	0.0553267170149825	50	0.8627450980392157	True	0.9547969939121319	3	0.8400504661106049	True
ENSMUSG00000078816.11:B1|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000078816.11	ENSMUSG00000078816.11:B1	ENSMUSG00000078816.11:B1,ENSMUSG00000078816.11:B2,ENSMUSG00000078816.11:B3	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	3	6	2	29.043532160514467	0.0561748567003519	1	0.8126472049550602	0.8400768245838668	True	inf	[[0.07119298370367812]]	0.0711929837036781	50	0.6666666666666666	True	0.9547969939121319	1	0.8400768245838668	True
ENSMUSG00000021843.18:B4|EX_cortical_vs_INH_medium_spiny	ENSMUSG00000021843.18	ENSMUSG00000021843.18:B4	ENSMUSG00000021843.18:B4	EX_cortical_vs_INH_medium_spiny	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_medium_spiny	2	5	10	2	45.93255680344736	0.0778561047796984	1	0.7802240519859768	0.8404242891521226	True	inf	[[0.07252720351970812]]	0.0725272035197081	50	0.803921568627451	True	0.9547969939121319	3	0.8404242891521226	True
ENSMUSG00000037989.16:B4|EX_cortical_vs_INH_midbrain	ENSMUSG00000037989.16	ENSMUSG00000037989.16:B4	ENSMUSG00000037989.16:B4	EX_cortical_vs_INH_midbrain	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cortical,INH_midbrain	2	5	10	2	67.93915134605913	0.0773633409945659	1	0.7809028469651818	0.8406579285530712	True	160.0847996813986	[[0.06666675322651067]]	0.0666667532265106	50	0.8823529411764706	True	0.9547969939121319	3	0.8406579285530712	True
ENSMUSG00000039943.17:B1|EX_cortical_vs_INH_midbrain	ENSMUSG00000039943.17	ENSMUSG00000039943.17:B1	ENSMUSG00000039943.17:B1,ENSMUSG00000039943.17:B2	EX_cortical_vs_INH_midbrain	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cortical,INH_midbrain	2	21	42	2	29.13436635143679	0.0557902338846361	1	0.8132778180700143	0.8406658130601793	True	21.689902704434505	[[0.043566964097075236]]	0.0435669640970752	50	0.8235294117647058	True	0.9547969939121319	1	0.8406658130601793	True
ENSMUSG00000069729.15:B3|EX_cerebellum_granule_vs_INH_medium_spiny	ENSMUSG00000069729.15	ENSMUSG00000069729.15:B3	ENSMUSG00000069729.15:B3	EX_cerebellum_granule_vs_INH_medium_spiny	paired_dirichlet_multinomial	dirichlet_multinomial	EX_cerebellum_granule,INH_medium_spiny	2	3	6	2	23.340074990841718	0.0557578235922449	1	0.8133310614766832	0.8406914212548016	True	33.876722410677786	[[0.10994804015052148]]	0.1099480401505214	50	0.9411764705882352	True	0.9547969939121319	1	0.8406914212548016	True
ENSMUSG00000025437.16:B1|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000025437.16	ENSMUSG00000025437.16:B1	ENSMUSG00000025437.16:B1,ENSMUSG00000025437.16:B2	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	12	24	2	12.915550963536528	0.0442866244689525	1	0.8333212520694849	0.8409446627943375	True	inf	[[0.06457086524617088]]	0.0645708652461708	50	0.8235294117647058	True	0.9547969939121319	0	0.8409446627943375	True
ENSMUSG00000027273.14:B1|EX_hippocampus_pyramidal_vs_EX_thalamus	ENSMUSG00000027273.14	ENSMUSG00000027273.14:B1	ENSMUSG00000027273.14:B1,ENSMUSG00000027273.14:B2,ENSMUSG00000027273.14:B3	EX_hippocampus_pyramidal_vs_EX_thalamus	paired_dirichlet_multinomial	multinomial	EX_hippocampus_pyramidal,EX_thalamus	2	3	6	2	39.415928874518535	0.0606054309546379	1	0.8055415785712778	0.8410475758082631	True	inf	[[-0.07268234296486524]]	0.0726823429648652	50	1.0	True	0.9547969939121319	2	0.8410475758082631	True
ENSMUSG00000069729.15:B3|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000069729.15	ENSMUSG00000069729.15:B3	ENSMUSG00000069729.15:B3	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	4	8	2	25.360813018667567	0.0556639412573645	1	0.8134853830011293	0.841382842509603	True	inf	[[0.07631381967833706]]	0.076313819678337	50	0.7058823529411765	True	0.9547969939121319	1	0.841382842509603	True
ENSMUSG00000032238.18:B1|EX_cortical_vs_EX_thalamus	ENSMUSG00000032238.18	ENSMUSG00000032238.18:B1	ENSMUSG00000032238.18:B1,ENSMUSG00000032238.18:B2	EX_cortical_vs_EX_thalamus	paired_dirichlet_multinomial	multinomial	EX_cortical,EX_thalamus	2	3	6	2	26.14370158129471	0.0552905096660083	1	0.8141005848990255	0.8416901408450704	True	inf	[[-0.08636138194220624]]	0.0863613819422062	50	0.9019607843137256	True	0.9547969939121319	1	0.8416901408450704	True
ENSMUSG00000013033.17:B2|EX_hippocampus_granule_vs_INH_midbrain	ENSMUSG00000013033.17	ENSMUSG00000013033.17:B2	ENSMUSG00000013033.17:B2	EX_hippocampus_granule_vs_INH_midbrain	paired_dirichlet_multinomial	multinomial	EX_hippocampus_granule,INH_midbrain	2	3	6	2	47.770641916267465	0.0769360874904236	1	0.7814932874512615	0.8417560337375295	True	inf	[[-0.08003809670643543]]	0.0800380967064354	50	0.4901960784313725	True	0.9547969939121319	3	0.8417560337375295	True
ENSMUSG00000058230.13:B1|ASC_vs_EX_cerebellum_granule	ENSMUSG00000058230.13	ENSMUSG00000058230.13:B1	ENSMUSG00000058230.13:B1,ENSMUSG00000058230.13:B2,ENSMUSG00000058230.13:B3	ASC_vs_EX_cerebellum_granule	paired_dirichlet_multinomial	multinomial	ASC,EX_cerebellum_granule	2	4	8	2	30.68104541055083	0.0599844621026477	1	0.8065205004676573	0.8427919424597959	True	inf	[[-0.07852094036665744]]	0.0785209403666574	50	0.6078431372549019	True	0.9552882140636078	2	0.8427919424597959	True
ENSMUSG00000025437.16:B3|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000025437.16	ENSMUSG00000025437.16:B3	ENSMUSG00000025437.16:B3	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	4	8	2	3.859943476449787	0.043094457194762	1	0.8355475161406349	0.8428228583353623	True	inf	[[-0.19005540252648945]]	0.1900554025264894	50	0.5882352941176471	True	0.9552882140636078	0	0.8428228583353623	True
ENSMUSG00000021500.18:B1|INH_medium_spiny_vs_INH_migrating_interneuron	ENSMUSG00000021500.18	ENSMUSG00000021500.18:B1	ENSMUSG00000021500.18:B1,ENSMUSG00000021500.18:B2	INH_medium_spiny_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_migrating_interneuron	2	3	6	2	9.781535634010298	0.043007704337711	1	0.8357107662407433	0.8429619839309938	True	inf	[[0.1281615405514509]]	0.1281615405514509	50	0.8431372549019608	True	0.9552882140636078	0	0.8429619839309938	True
ENSMUSG00000033768.18:B2|INH_medium_spiny_vs_INH_migrating_interneuron	ENSMUSG00000033768.18	ENSMUSG00000033768.18:B2	ENSMUSG00000033768.18:B2	INH_medium_spiny_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_medium_spiny,INH_migrating_interneuron	2	6	12	2	15.2993703970171	0.0424656786797186	1	0.8367346521215295	0.8436923933080589	True	inf	[[-0.06396309231686861]]	0.0639630923168686	50	0.7450980392156863	True	0.9556674160682566	0	0.8436923933080589	True
ENSMUSG00000014602.16:B2|INH_midbrain_vs_INH_migrating_interneuron	ENSMUSG00000014602.16	ENSMUSG00000014602.16:B2	ENSMUSG00000014602.16:B2	INH_midbrain_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	INH_midbrain,INH_migrating_interneuron	2	11	22	2	44.214023063627536	0.0739921766703446	1	0.7856104624985509	0.843812060465877	True	inf	[[0.05025603742622735]]	0.0502560374262273	50	0.7843137254901961	True	0.9556674160682566	3	0.843812060465877	True
ENSMUSG00000001986.17:B2|EX_cortical_vs_INH_migrating_interneuron	ENSMUSG00000001986.17	ENSMUSG00000001986.17:B2	ENSMUSG00000001986.17:B2	EX_cortical_vs_INH_migrating_interneuron	paired_dirichlet_multinomial	multinomial	EX_cortical,INH_migrating_interneuron	2	21	42	2	32.64188737875785	0.0588239425014762	1	0.808364496126027	0.8441778776075892	True	inf	[[-0.02683989442589926]]	0.0268398944258992	50	0.8431372549019608	True	0.9557897924179972	2	0.8441778776075892	True
