comparison	method	gene_id	fold0_p_value	fold1_p_value	conjunction_p_value	conjunction_q_value	shared_block_tests
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000038976	0.0706577055954399	0.0358794344737422	0.0706577055954399	0.6394522356387312	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039000	0.9999999454229512	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039033	0.6674622464435023	0.0816340780266969	0.6674622464435023	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039087	0.999071366265289	0.7233574747220418	0.999071366265289	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039218	0.8343321530516474	0.1186164642370787	0.8343321530516474	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039262	0.2475077519098686	0.5894825417943033	0.5894825417943033	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039579	0.6563317935748647	0.5219204642957525	0.6563317935748647	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039585	0.470346761185214	0.5335936819786058	0.5335936819786058	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039671	0.6195598929319746	0.9165171269656814	0.9165171269656814	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039686	0.0573729794268263	0.7330081891885172	0.7330081891885172	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039701	1.0	0.2399912980796162	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039735	0.8748595523311329	0.04954912066078	0.8748595523311329	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039782	0.4516045149246815	0.4555199074005663	0.4555199074005663	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039842	0.4131797103047824	0.8293918299701423	0.8293918299701423	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039852	0.0153236995758556	0.8210731267258431	0.8210731267258431	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039943	0.4966747643269904	0.3308530187273164	0.4966747643269904	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039953	0.5183508164001898	0.8665567496083444	0.8665567496083444	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039959	0.5475861506227597	0.4976394215683019	0.5475861506227597	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000039967	0.5911359733656056	0.6882960521035157	0.6882960521035157	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040003	0.0022043072010081	2.208667928786865e-06	0.0022043072010081	0.04199785298762801	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040035	0.090301558608624	0.0827704217131248	0.090301558608624	0.7514750394556756	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040037	0.83480029759175	0.1980988520506818	0.83480029759175	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040044	0.7018923677582247	0.0071146248251919	0.7018923677582247	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040054	0.1052870304544711	0.5848637579971967	0.5848637579971967	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040097	0.3156884028991729	0.013781786602181	0.3156884028991729	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040111	0.1627301954658312	0.0772929833989596	0.1627301954658312	0.9338525325316033	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040183	0.3252327611403414	0.0439721729026332	0.3252327611403414	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040225	0.0300675740378011	0.3632098246929274	0.3632098246929274	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040249	0.0199901841835315	0.6079816417825503	0.6079816417825503	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040268	0.1820968034489565	0.0882767457268633	0.1820968034489565	0.9454285920250483	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040270	0.0612109896846508	0.0533300455691868	0.0612109896846508	0.5856812553537194	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040276	0.9381361735141688	0.5366294664756819	0.9381361735141688	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040455	0.0723748291170756	0.0796445753240475	0.0796445753240475	0.6864603873167904	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040462	0.2137264156483709	0.2937059431151476	0.2937059431151476	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040479	0.0197107739539425	0.0023298937756298	0.0197107739539425	0.26427037671582165	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040481	0.9591482702032266	0.4740606203172305	0.9591482702032266	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040537	0.1985198287144647	0.5687898173432622	0.5687898173432622	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040640	0.0087955397424336	0.2387287031293381	0.2387287031293381	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040724	0.9910758192065664	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040761	0.1529704504558139	0.2186762961294658	0.2186762961294658	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040785	7.355595132430789e-11	0.0020406004084931	0.0020406004084931	0.039929586371594716	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040797	2.3659900965052714e-16	0.0502443879612303	0.0502443879612303	0.5052352344990381	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040860	0.8697667747224229	0.4137333376289435	0.8697667747224229	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040867	0.0022398455608028	0.0157684071939096	0.0157684071939096	0.2238495452625598	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040907	0.1067213404760949	0.0906307540232775	0.1067213404760949	0.8082800616186292	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040940	0.23093011250520867	0.5091447058516163	0.5091447058516163	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000040943	0.5082440321859228	0.2472304057275215	0.5082440321859228	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041020	0.0771815620250017	0.1986763732180853	0.1986763732180853	0.9783465082118846	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041119	0.1257197944372052	0.7830721739032149	0.7830721739032149	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041164	0.5361715692259591	0.30925231030687494	0.5361715692259591	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041180	0.9441179396920952	0.4620272359609053	0.9441179396920952	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041216	0.1312304637036815	0.3008945706112017	0.3008945706112017	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041268	0.1596063092140197	0.1473286985480503	0.1596063092140197	0.9338525325316033	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041351	0.6789660372215479	0.082471250499572	0.6789660372215479	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041362	0.0154390825465789	0.217191100688821	0.217191100688821	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041444	0.0061054534520807	0.8103084893304537	0.8103084893304537	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041607	0.0300187841402604	0.0266656019047853	0.0300187841402604	0.33958749558669576	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041609	0.1732072193292332	0.7225350677795508	0.7225350677795508	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041645	0.859033683214591	0.6119102344808625	0.859033683214591	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041757	0.3060975608380866	0.8718747109862316	0.8718747109862316	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041771	0.5298604380210594	0.5837138284409347	0.5837138284409347	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041836	0.1900227319646914	0.3855742812157016	0.3855742812157016	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041852	0.1090071595068253	0.1688857741445419	0.1688857741445419	0.9338525325316033	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000041936	0.368578818371256	0.901087363826536	0.901087363826536	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000042133	0.2286979684651087	0.8024152817741101	0.8024152817741101	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000042182	1.0	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000042197	0.056446991406579	0.1545728359635761	0.1545728359635761	0.9325894436469092	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000042249	0.8121417208390476	0.943291151372552	0.943291151372552	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000042388	0.4261028789238984	0.9274954060882868	0.9274954060882868	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000042548	0.2012617229163198	0.5723352236354267	0.5723352236354267	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000042699	0.9107101826355052	0.2624239573349168	0.9107101826355052	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000042700	0.9682420368780592	0.6139467527460323	0.9682420368780592	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000043384	0.2692006308198189	0.1024577372826532	0.2692006308198189	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000043635	0.8034624608734965	0.4021616527341017	0.8034624608734965	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000043733	0.1941035154176296	0.999094299753416	0.999094299753416	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000043962	0.068508491813333	0.5392579452898332	0.5392579452898332	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000044288	0.297281952755148	0.0195577543508845	0.297281952755148	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000044308	0.7447374087979226	0.681990416800056	0.7447374087979226	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000044676	1.0	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000045038	0.7341940402251839	0.2797190021246365	0.7341940402251839	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000045071	0.2659240957273502	0.7872600695828212	0.7872600695828212	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000045095	0.4625921765296313	0.2767457413459887	0.4625921765296313	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000045103	0.00011309808295950322	0.8411222628950917	0.8411222628950917	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000045114	1.0	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000045201	1.0	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000045482	0.1604835826220084	0.3303185510483586	0.3303185510483586	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000045515	0.2115158715066744	0.980416652826559	0.980416652826559	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000045962	0.0005318968519976	1.0150109150050676e-05	0.0005318968519976	0.013125053114384722	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000045983	0.026568586795943	0.42882407724385	0.42882407724385	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000046314	1.0	0.1530172183070746	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000046709	3.384307909938917e-12	0.989261553856858	0.989261553856858	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000047126	0.202803763843352	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000047495	0.555890273700975	0.9300920768993266	0.9300920768993266	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000047907	0.986521935753098	0.7091349642809669	0.986521935753098	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000047976	0.5475890169989166	0.1461941541677075	0.5475890169989166	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000048078	0.1256518269758114	0.3857654433944201	0.3857654433944201	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000048271	0.2827332336956719	0.0368448076962594	0.2827332336956719	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000048814	0.9198039610748122	0.7358682698037144	0.9198039610748122	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000049044	0.0845400051897532	0.4481108609244206	0.4481108609244206	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000049100	0.3657511928831	0.3581803996899405	0.3657511928831	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000049122	1.0	0.9998688403949832	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000049252	0.710822484345565	0.0256642881500252	0.710822484345565	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000049336	0.07942283530057845	0.6075110078345243	0.6075110078345243	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000049550	0.3244511534926787	0.1022956914093576	0.3244511534926787	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000049583	0.0198001175494198	0.0211132479876614	0.0211132479876614	0.268175290229243	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000049807	0.1828176835407552	0.149488740428539	0.1828176835407552	0.9454285920250483	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000049985	0.9526731571801051	0.8676912456571699	0.9526731571801051	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000050199	0.440082373844062	0.1800709660780578	0.440082373844062	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000050334	0.1997711698887406	0.0385581674467914	0.1997711698887406	0.9783465082118846	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000050711	0.2172904435711549	0.4049944621770094	0.4049944621770094	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000050812	0.7900540535000182	0.8350230947750841	0.8350230947750841	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000050965	0.9487702708013092	0.8840176965892383	0.9487702708013092	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000051149	0.9994186203555516	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000051177	0.3116730859459193	0.0300464501747489	0.3116730859459193	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000051391	1.0	0.6913524621400933	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000051527	0.252835197186344	0.835086043149845	0.835086043149845	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000051586	0.9890323603002702	0.4793410166787119	0.9890323603002702	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000051674	0.3057087833813103	0.4802061241641274	0.4802061241641274	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000051790	0.808055563045956	0.1684730277991386	0.808055563045956	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000052105	0.7175217213850749	0.5411390936617868	0.7175217213850749	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000052512	0.0250038656686347	0.0020021204366643	0.0250038656686347	0.291980624904702	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000052572	1.3598848615380433e-06	0.517262737927866	0.517262737927866	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000052727	0.7099241404057246	1.0	1.0	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000052889	0.8640353876125961	0.6290036763644353	0.8640353876125961	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000053141	0.5972576770040692	0.9247866636086832	0.9247866636086832	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000053199	0.0983730709651532	0.0381242483759625	0.0983730709651532	0.7913567042085656	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000053395	0.3596743809684503	0.2301072875654513	0.3596743809684503	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000053550	0.9287668956574194	0.1015881927833957	0.9287668956574194	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000053617	0.3838393922346975	0.7262586591171882	0.7262586591171882	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000053825	0.4729012218990361	0.0219617767742391	0.4729012218990361	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000053877	0.0846773500763241	0.15770364457668778	0.15770364457668778	0.9338525325316033	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000054423	0.0092693695771063	0.584125814703386	0.584125814703386	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000054640	0.8958656907024348	0.7563322080703727	0.8958656907024348	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000054728	0.0223899543019419	0.8991793401128676	0.8991793401128676	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000054863	0.8891408925576958	0.0606537890633551	0.8891408925576958	1.0	948
Isoform-space EC GLMM vs Path-space EC GLMM	Path-space EC GLMM	ENSMUSG00000055065	0.1043270237246353	0.3707070524363974	0.3707070524363974	1.0	948
