test_id	block_id	gene_id	gene_name	event_type	level_a	level_b	n_paths	n_mappable_paths	n_mapped_transcripts	mapping_complete	original_effect_norm	long_read_effect_norm	pooled_dot_product	pooled_cosine	pooled_replicated	replicate_1_dot_product	replicate_2_dot_product	replicate_1_cosine	replicate_2_cosine	both_replicates_replicated	minimum_pooled_depth	minimum_replicate_depth	technical_g_test_p_value	counts_a_rep1	counts_a_rep2	counts_b_rep1	counts_b_rep2	technical_g_test_fdr	technical_bh_directional_replication
ENSMUSG00000046709.19:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000046709.19:B1	ENSMUSG00000046709.19	Mapk10	alternative first region	EX_cerebellum_granule	EX_cortical	5	5	7	True	0.3663305126308104	0.19485035224365155	-0.035073720410143124	-0.4913687657573122	False	NA	-0.015568933176730254	NA	-0.7410255263859813	NA	10.45	0.0	0.32156204379694187	[0, 0, 0, 0, 0]	[0, 0, 1, 0, 9]	[0, 0, 8, 6, 18]	[0, 0, 8, 0, 36]	0.4720491588055717	False
ENSMUSG00000046709.19:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000046709.19:B1	ENSMUSG00000046709.19	Mapk10	alternative first region	EX_cortical	INH_midbrain	5	5	7	False	0.132031330241224	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0, 8, 6, 18]	[0, 0, 8, 0, 36]	[0, 0, 0, 0, 0]	[0, 0, 0, 0, 0]	NA	False
ENSMUSG00000046709.19:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000046709.19:B1	ENSMUSG00000046709.19	Mapk10	alternative first region	EX_cortical	INH_migrating_interneuron	5	5	7	False	0.20423581519483575	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0, 8, 6, 18]	[0, 0, 8, 0, 36]	[0, 0, 0, 0, 0]	[0, 0, 0, 0, 0]	NA	False
ENSMUSG00000046709.19:B2|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000046709.19:B2	ENSMUSG00000046709.19	Mapk10	alternative last region	EX_cerebellum_granule	EX_cortical	4	4	5	True	0.2761577873881106	0.22126488863006447	0.031112797649555657	0.5091775728532016	True	NA	NA	NA	NA	NA	1.45	0.0	1.0	[0, 0, 0, 0]	[0, 1, 0, 0]	[0, 17, 6, 0]	[0, 19, 0, 0]	1.0	False
ENSMUSG00000046709.19:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000046709.19:B2	ENSMUSG00000046709.19	Mapk10	alternative last region	EX_cortical	INH_midbrain	4	4	5	False	0.04223756603908137	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 17, 6, 0]	[0, 19, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	NA	False
ENSMUSG00000046709.19:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000046709.19:B2	ENSMUSG00000046709.19	Mapk10	alternative last region	EX_cortical	INH_migrating_interneuron	4	4	5	False	0.031333304115302184	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 17, 6, 0]	[0, 19, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	NA	False
ENSMUSG00000046876.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000046876.17:B1	ENSMUSG00000046876.17	Atxn1	alternative first region	EX_cortical	INH_medium_spiny	2	2	2	True	0.010437396568976744	0.12856486930664504	-0.0013418825257921203	-0.9999999999999999	False	NA	-0.002952141556742664	NA	-0.9999999999999999	NA	11.0	3.0	0.8579672733813426	[12, 0]	[3, 0]	[6, 0]	[4, 1]	0.9817085749215185	False
ENSMUSG00000047417.19:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000047417.19:B1	ENSMUSG00000047417.19	Rexo1	alternative first region	EX_cortical	INH_medium_spiny	2	2	3	True	0.0917974758413332	0.0	NA	NA	NA	NA	NA	NA	NA	NA	2.0	0.0	NA	[0, 5]	[0, 6]	[0, 0]	[0, 2]	NA	False
ENSMUSG00000047417.19:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000047417.19:B1	ENSMUSG00000047417.19	Rexo1	alternative first region	EX_cortical	INH_midbrain	2	2	3	False	0.08975468714691084	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 5]	[0, 6]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000047417.19:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000047417.19:B2	ENSMUSG00000047417.19	Rexo1	cassette exon	EX_cortical	INH_medium_spiny	2	2	3	True	0.1325075907812425	0.0	NA	NA	NA	NA	NA	NA	NA	NA	2.0	0.0	NA	[5, 0]	[6, 0]	[0, 0]	[2, 0]	NA	False
ENSMUSG00000047417.19:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000047417.19:B2	ENSMUSG00000047417.19	Rexo1	cassette exon	EX_cortical	INH_midbrain	2	2	3	False	0.09136795923148364	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[5, 0]	[6, 0]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000048078.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000048078.17:B1	ENSMUSG00000048078.17	Tenm4	alternative first region	EX_cortical	INH_medium_spiny	2	2	2	True	0.029428194710484478	0.22240950228672368	-0.0065451101387556465	-0.9999999999999999	False	NA	NA	NA	NA	NA	3.0	0.0	1.0	[0, 0]	[2, 1]	[1, 1]	[0, 0]	1.0	False
ENSMUSG00000048078.17:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000048078.17:B1	ENSMUSG00000048078.17	Tenm4	alternative first region	EX_cortical	INH_midbrain	2	2	2	False	0.10744478650842539	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[2, 1]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000048078.17:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000048078.17:B1	ENSMUSG00000048078.17	Tenm4	alternative first region	EX_cortical	INH_migrating_interneuron	2	2	2	False	0.06846048661239164	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[2, 1]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000048251.16:B1|cell_type|EX_cerebellum_granule|INH_medium_spiny	ENSMUSG00000048251.16:B1	ENSMUSG00000048251.16	Bcl11b	alternative first region	EX_cerebellum_granule	INH_medium_spiny	2	2	3	True	0.2864337634077597	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[0, 0]	[16, 3]	[28, 6]	NA	False
ENSMUSG00000048271.15:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000048271.15:B1	ENSMUSG00000048271.15	Rbm33	alternative first region	EX_cortical	INH_medium_spiny	2	2	3	True	0.07074159698250607	0.02714944210035021	0.0019205948913628573	0.9999999999999999	True	0.0012527519638549625	0.0024803216751172617	1.0	1.0	True	1805.87	805.2	0.008819325228120393	[1178, 71]	[1338, 59]	[930, 69]	[750, 54]	0.02295408160724308	True
ENSMUSG00000048271.15:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000048271.15:B1	ENSMUSG00000048271.15	Rbm33	alternative first region	EX_cortical	INH_midbrain	2	2	3	False	0.06531284061902483	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[1178, 71]	[1338, 59]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000048271.15:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000048271.15:B1	ENSMUSG00000048271.15	Rbm33	alternative first region	EX_cortical	INH_migrating_interneuron	2	2	3	False	0.007905633759120794	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[1178, 71]	[1338, 59]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000048814.12:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000048814.12:B1	ENSMUSG00000048814.12	Lonrf2	alternative first region	EX_cortical	INH_midbrain	2	2	2	False	0.03576180560770157	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 1]	[0, 9]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000048874.16:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000048874.16:B1	ENSMUSG00000048874.16	Phf3	alternative first region	EX_cerebellum_granule	EX_cortical	2	2	2	True	0.035957474109383984	0.0	NA	NA	NA	NA	NA	NA	NA	NA	8.81	0.0	NA	[0, 0]	[0, 8]	[0, 21]	[0, 8]	NA	False
ENSMUSG00000048874.16:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000048874.16:B1	ENSMUSG00000048874.16	Phf3	alternative first region	EX_cortical	INH_midbrain	2	2	2	False	0.03564413234146673	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 21]	[0, 8]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000049044.17:B1|cell_type|ASC|EX_cortical	ENSMUSG00000049044.17:B1	ENSMUSG00000049044.17	Rapgef4	alternative first region	ASC	EX_cortical	3	3	3	True	0.5675369617301399	1.3094715509484391	-0.1327508097143909	-0.17862694072436575	False	NA	-0.22619234051460693	NA	-0.2892997318076488	NA	1.0	0.0	0.003657231892715101	[0, 0, 0]	[0, 0, 1]	[30, 14, 0]	[52, 3, 0]	0.011040483738823331	False
ENSMUSG00000049044.17:B1|cell_type|ASC|INH_migrating_interneuron	ENSMUSG00000049044.17:B1	ENSMUSG00000049044.17	Rapgef4	alternative first region	ASC	INH_migrating_interneuron	3	3	3	False	0.7183810588607964	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0, 0]	[0, 0, 1]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000049044.17:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000049044.17:B1	ENSMUSG00000049044.17	Rapgef4	alternative first region	EX_cerebellum_granule	EX_cortical	3	3	3	True	0.823898541255969	0.03507802025484952	0.028813862383431248	0.9969942857660046	True	NA	-0.10870227939135957	NA	-0.9969942857660046	NA	30.5	0.0	0.9646004913346944	[0, 0, 0]	[26, 4, 0]	[30, 14, 0]	[52, 3, 0]	1.0	False
ENSMUSG00000049044.17:B1|cell_type|EX_cerebellum_granule|INH_medium_spiny	ENSMUSG00000049044.17:B1	ENSMUSG00000049044.17	Rapgef4	alternative first region	EX_cerebellum_granule	INH_medium_spiny	3	3	3	True	0.9981280201169299	0.20865446002225996	-0.20442594102144443	-0.981571829156745	False	NA	-0.20442594102144443	NA	-0.981571829156745	NA	30.5	0.0	0.020527795240542497	[0, 0, 0]	[26, 4, 0]	[28, 0, 0]	[21, 0, 0]	0.04798123013748161	False
ENSMUSG00000049044.17:B1|cell_type|EX_cerebellum_granule|INH_midbrain	ENSMUSG00000049044.17:B1	ENSMUSG00000049044.17	Rapgef4	alternative first region	EX_cerebellum_granule	INH_midbrain	3	3	3	False	1.0650717039459063	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0, 0]	[26, 4, 0]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000049044.17:B1|cell_type|EX_cerebellum_granule|INH_migrating_interneuron	ENSMUSG00000049044.17:B1	ENSMUSG00000049044.17	Rapgef4	alternative first region	EX_cerebellum_granule	INH_migrating_interneuron	3	3	3	False	1.0303918533081224	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0, 0]	[26, 4, 0]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000049044.17:B2|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000049044.17:B2	ENSMUSG00000049044.17	Rapgef4	cassette exon	ASC	EX_cerebellum_granule	2	2	3	True	0.3696050492342604	0.20865446002225996	-0.07711974196947541	-1.0	False	NA	-0.07711974196947541	NA	-1.0	NA	1.0	0.0	1.0	[0, 0]	[0, 1]	[0, 0]	[4, 26]	1.0	False
ENSMUSG00000049044.17:B2|cell_type|ASC|EX_cortical	ENSMUSG00000049044.17:B2	ENSMUSG00000049044.17	Rapgef4	cassette exon	ASC	EX_cortical	2	2	3	True	0.5915093933105497	0.24373248027710948	0.14417005153878856	1.0	True	NA	0.045144123383208896	NA	1.0	NA	1.0	0.0	1.0	[0, 0]	[0, 1]	[14, 30]	[3, 52]	1.0	False
ENSMUSG00000049044.17:B2|cell_type|ASC|EX_hippocampus_granule	ENSMUSG00000049044.17:B2	ENSMUSG00000049044.17	Rapgef4	cassette exon	ASC	EX_hippocampus_granule	2	2	3	True	0.8213443992520449	0.0	NA	NA	NA	NA	NA	NA	NA	NA	1.0	0.0	NA	[0, 0]	[0, 1]	[0, 7]	[0, 0]	NA	False
ENSMUSG00000049044.17:B2|cell_type|ASC|INH_medium_spiny	ENSMUSG00000049044.17:B2	ENSMUSG00000049044.17	Rapgef4	cassette exon	ASC	INH_medium_spiny	2	2	3	True	0.7756368738375085	0.0	NA	NA	NA	NA	NA	NA	NA	NA	1.0	0.0	NA	[0, 0]	[0, 1]	[0, 28]	[0, 21]	NA	False
ENSMUSG00000049044.17:B2|cell_type|ASC|INH_midbrain	ENSMUSG00000049044.17:B2	ENSMUSG00000049044.17	Rapgef4	cassette exon	ASC	INH_midbrain	2	2	3	False	0.7459567875722688	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[0, 1]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000049044.17:B2|cell_type|ASC|INH_migrating_interneuron	ENSMUSG00000049044.17:B2	ENSMUSG00000049044.17	Rapgef4	cassette exon	ASC	INH_migrating_interneuron	2	2	3	False	0.7825199380030455	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[0, 1]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000049044.17:B2|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000049044.17:B2	ENSMUSG00000049044.17	Rapgef4	cassette exon	EX_cerebellum_granule	EX_cortical	2	2	3	True	0.8461912423521979	0.03507802025484952	0.029682713538706676	1.0	True	NA	-0.11198008018645757	NA	-1.0000000000000002	NA	30.5	0.0	0.9646004913346944	[0, 0]	[4, 26]	[14, 30]	[3, 52]	1.0	False
ENSMUSG00000049044.17:B2|cell_type|EX_cerebellum_granule|EX_hippocampus_granule	ENSMUSG00000049044.17:B2	ENSMUSG00000049044.17	Rapgef4	cassette exon	EX_cerebellum_granule	EX_hippocampus_granule	2	2	3	True	1.0355942414370185	0.20865446002225996	-0.216081357249203	-1.0	False	NA	NA	NA	NA	NA	7.33	0.0	0.6164872706247759	[0, 0]	[4, 26]	[0, 7]	[0, 0]	0.7680171301573858	False
ENSMUSG00000049044.17:B2|cell_type|EX_cerebellum_granule|INH_medium_spiny	ENSMUSG00000049044.17:B2	ENSMUSG00000049044.17	Rapgef4	cassette exon	EX_cerebellum_granule	INH_medium_spiny	2	2	3	True	1.066330676895516	0.20865446002225996	-0.22249465159280485	-1.0	False	NA	-0.22249465159280485	NA	-1.0	NA	30.5	0.0	0.020527795240542497	[0, 0]	[4, 26]	[0, 28]	[0, 21]	0.04798123013748161	False
ENSMUSG00000049044.17:B2|cell_type|EX_cerebellum_granule|INH_midbrain	ENSMUSG00000049044.17:B2	ENSMUSG00000049044.17	Rapgef4	cassette exon	EX_cerebellum_granule	INH_midbrain	2	2	3	False	1.1201755240717999	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[4, 26]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000049044.17:B2|cell_type|EX_cerebellum_granule|INH_migrating_interneuron	ENSMUSG00000049044.17:B2	ENSMUSG00000049044.17	Rapgef4	cassette exon	EX_cerebellum_granule	INH_migrating_interneuron	2	2	3	False	1.0851970703557694	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[4, 26]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000049252.18:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000049252.18:B1	ENSMUSG00000049252.18	Lrp1b	whole-gene complex	EX_cortical	INH_medium_spiny	4	4	4	True	0.038555654062499604	0.13340374392640061	-0.004780765856624734	-0.9294828503978249	False	-0.0003407836363661768	-0.010123861968216713	-0.22433038219314125	-0.8889240925334814	False	487.5	181.0	0.005351304815151977	[0, 153, 8, 116]	[0, 73, 22, 123]	[0, 97, 11, 72]	[0, 174, 10, 122]	0.014937120397076387	False
ENSMUSG00000049252.18:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000049252.18:B1	ENSMUSG00000049252.18	Lrp1b	whole-gene complex	EX_cortical	INH_midbrain	4	4	4	False	0.03173457156226792	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 153, 8, 116]	[0, 73, 22, 123]	[0, 0, 0, 0]	[0, 0, 0, 0]	NA	False
ENSMUSG00000049252.18:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000049252.18:B1	ENSMUSG00000049252.18	Lrp1b	whole-gene complex	EX_cortical	INH_migrating_interneuron	4	4	4	False	0.08548452414942505	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 153, 8, 116]	[0, 73, 22, 123]	[0, 0, 0, 0]	[0, 0, 0, 0]	NA	False
ENSMUSG00000049336.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000049336.17:B2	ENSMUSG00000049336.17	Tenm2	cassette exon	EX_cortical	INH_medium_spiny	2	2	3	True	0.014461306866281299	0.03629121235343794	-0.0005248183583924448	-1.0	False	-0.0019380037588366083	0.0005120734352753955	-1.0000000000000002	1.0	False	129.02	43.739999999999995	0.22433847476415045	[115, 12]	[299, 5]	[85, 0]	[41, 1]	0.35677980532906217	False
ENSMUSG00000049336.17:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000049336.17:B2	ENSMUSG00000049336.17	Tenm2	cassette exon	EX_cortical	INH_midbrain	2	2	3	False	0.03261491138919636	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[115, 12]	[299, 5]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000049336.17:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000049336.17:B3	ENSMUSG00000049336.17	Tenm2	alternative last region	EX_cortical	INH_medium_spiny	3	3	3	True	0.13763180201877637	0.08205417414963956	-0.010714907699887	-0.9487875109355698	False	-0.023109250127656952	-0.004396060707793979	-0.8494404614240502	-0.6950746336791384	False	129.02	43.739999999999995	0.07172548575526377	[12, 14, 101]	[5, 22, 277]	[0, 4, 81]	[1, 1, 40]	0.137046910282379	False
ENSMUSG00000049336.17:B3|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000049336.17:B3	ENSMUSG00000049336.17	Tenm2	alternative last region	EX_cortical	INH_midbrain	3	3	3	False	0.10419429074201471	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[12, 14, 101]	[5, 22, 277]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000049583.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000049583.16:B1	ENSMUSG00000049583.16	Grm5	alternative first region	EX_cortical	INH_medium_spiny	3	3	3	True	0.0953015790741844	0.44224979538957354	-0.03361288109584381	-0.7975134239062185	False	-0.03554109135828417	-0.028045254229377963	-0.8947863495358485	-0.6912576470545029	False	136.74	54.66	3.179142917953855e-16	[0, 0, 82]	[0, 6, 48]	[0, 45, 109]	[23, 68, 108]	3.4789938977154113e-15	False
ENSMUSG00000049583.16:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000049583.16:B1	ENSMUSG00000049583.16	Grm5	alternative first region	EX_cortical	INH_midbrain	3	3	3	False	0.08797542331957851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0, 82]	[0, 6, 48]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000049583.16:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000049583.16:B1	ENSMUSG00000049583.16	Grm5	alternative first region	EX_cortical	INH_migrating_interneuron	3	3	3	False	0.12113799027773971	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0, 82]	[0, 6, 48]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000049583.16:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000049583.16:B2	ENSMUSG00000049583.16	Grm5	cassette exon	EX_cortical	INH_medium_spiny	2	2	3	True	0.08547592725657074	0.4816353792967944	-0.04116823064496365	-0.9999999999999998	False	-0.035625021377586774	-0.041347314301811704	-0.9999999999999998	-1.0	False	136.74	54.66	3.4557115216491447e-16	[0, 82]	[6, 48]	[45, 109]	[91, 108]	3.739157522863064e-15	False
ENSMUSG00000049583.16:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000049583.16:B2	ENSMUSG00000049583.16	Grm5	cassette exon	EX_cortical	INH_midbrain	2	2	3	False	0.10934354608187184	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 82]	[6, 48]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000049583.16:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000049583.16:B2	ENSMUSG00000049583.16	Grm5	cassette exon	EX_cortical	INH_migrating_interneuron	2	2	3	False	0.08201984251741155	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 82]	[6, 48]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000050334.14:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000050334.14:B2	ENSMUSG00000050334.14	C130071C03Rik	cassette exon	EX_cortical	INH_migrating_interneuron	2	0	0	False	0.07814031197550368	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[0, 0]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000050556.10:B1|cell_type|ASC|EX_cortical	ENSMUSG00000050556.10:B1	ENSMUSG00000050556.10	Kcnb1	alternative first region	ASC	EX_cortical	2	2	2	True	0.10897120783947518	0.9428090415820634	0.10273904002317544	1.0000000000000002	True	0.11558142002607236	NA	1.0000000000000002	NA	NA	1.0	0.0	0.7703743040700656	[0, 1]	[0, 0]	[15, 5]	[1, 3]	0.9080421723616562	False
ENSMUSG00000050556.10:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000050556.10:B1	ENSMUSG00000050556.10	Kcnb1	alternative first region	EX_cerebellum_granule	EX_cortical	2	2	2	True	0.015453802983324251	0.9428090415820634	0.01456998517950597	1.0000000000000002	True	NA	0.005463744442314738	NA	1.0	NA	1.0	0.0	0.7703743040700656	[0, 0]	[0, 1]	[15, 5]	[1, 3]	0.9080421723616562	False
ENSMUSG00000050556.10:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000050556.10:B1	ENSMUSG00000050556.10	Kcnb1	alternative first region	EX_cortical	INH_medium_spiny	2	2	2	True	0.08825425155240219	0.04285495643554834	0.00378213210553012	1.0	True	0.03120258987062349	-0.05794766690258648	1.0	-1.0000000000000002	False	11.0	4.0	1.0	[15, 5]	[1, 3]	[2, 2]	[5, 2]	1.0	False
ENSMUSG00000050556.10:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000050556.10:B1	ENSMUSG00000050556.10	Kcnb1	alternative first region	EX_cortical	INH_midbrain	2	2	2	False	0.035124223549800916	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[15, 5]	[1, 3]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000050556.10:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000050556.10:B1	ENSMUSG00000050556.10	Kcnb1	alternative first region	EX_cortical	INH_migrating_interneuron	2	2	2	False	0.022667110373091784	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[15, 5]	[1, 3]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000050812.19:B2|cell_type|ASC|EX_cortical	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region	ASC	EX_cortical	2	2	2	True	0.06884556874067121	0.013365697260071755	0.0009201690294852709	0.9999999999999999	True	0.001124756480213732	0.0007195965387671227	1.0	0.9999999999999999	True	468.65999999999997	204.83	0.16336795288888678	[199, 5]	[259, 4]	[936, 12]	[1659, 16]	0.27697770885915135	False
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region	EX_cortical	EX_hippocampus_granule	2	2	2	True	0.28525593811879174	0.003186014926060547	-0.0009088296765938741	-0.9999999999999999	False	-0.0017424333118376298	-0.00043270633634102544	-1.0	-1.0	False	723.73	351.33	0.74346154215086	[936, 12]	[1659, 16]	[348, 3]	[369, 3]	0.8893831864487928	False
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|EX_hippocampus_pyramidal	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region	EX_cortical	EX_hippocampus_pyramidal	2	2	2	True	0.1776745585171796	0.010489927148464218	0.0018637931749807568	1.0000000000000002	True	0.0017945154644266124	0.0019603373494613157	1.0	1.0000000000000002	True	329.0	100.0	0.38905819234843775	[936, 12]	[1659, 16]	[98, 2]	[225, 4]	0.5485549622716626	False
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|EX_thalamus	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region	EX_cortical	EX_thalamus	2	2	2	True	0.17445468259438135	0.004641173904839215	0.0008096745204340506	0.9999999999999999	True	-0.003172328889200701	0.002367668674010561	-0.9999999999999999	1.0	False	141.82999999999998	38.0	1.0	[936, 12]	[1659, 16]	[38, 0]	[101, 2]	1.0	False
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region	EX_cortical	INH_medium_spiny	2	2	2	True	0.0995767634824296	0.021485703286735793	0.00213947679443695	1.0	True	0.0007498668808088373	0.003667817546420923	1.0	1.0	True	2037.5	910.0799999999999	0.00014193920744904657	[936, 12]	[1659, 16]	[1106, 20]	[877, 32]	0.0005158017236733277	True
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region	EX_cortical	INH_midbrain	2	2	2	False	0.09805252912628398	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[936, 12]	[1659, 16]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region	EX_cortical	INH_migrating_interneuron	2	2	2	False	0.04927584816309415	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[936, 12]	[1659, 16]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|ODC	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region	EX_cortical	ODC	2	2	2	True	0.15217080352732915	0.014352380721067695	0.0021840133068550187	1.0	True	0.00340284631493698	0.0010886303102909647	1.0000000000000002	1.0	True	1558.0700000000002	697.58	0.013670123280120523	[936, 12]	[1659, 16]	[677, 20]	[847, 12]	0.03375468902245145	True
