null_type	numerator_df	denominator_df_bin	tests	p_le_0.05	p_le_0.01	median_p
label_permutation	9	>20	105	0.7428571428571429	0.638095238095238	0.0001680653392437
label_permutation	10	1-5	12	0.8333333333333334	0.8333333333333334	9.326684667562235e-13
label_permutation	10	11-20	130	0.8461538461538461	0.8153846153846154	6.358818924177398e-17
label_permutation	10	6-10	38	0.9736842105263158	0.9473684210526315	1.031725280014385e-05
label_permutation	10	>20	207	0.8502415458937198	0.7342995169082126	6.897829404644854e-07
label_permutation	11	11-20	22	0.8181818181818182	0.8181818181818182	8.82152406845878e-22
label_permutation	11	6-10	12	1.0	1.0	3.1112480183902457e-06
label_permutation	11	>20	46	0.7391304347826086	0.6739130434782609	9.146458673574174e-05
label_permutation	12	11-20	257	0.9182879377431906	0.8949416342412452	1.3563640414391114e-18
label_permutation	12	6-10	26	0.9230769230769231	0.9230769230769231	1.1717040542886303e-08
label_permutation	12	>20	162	0.9259259259259259	0.8703703703703703	6.460908513784798e-10
